sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,official_split,label,architecture,relative_path,status
cf_train_v3_pixdiff_aigi_db8e638d5fb0fc78,pixdiff_aigi,data/HFCF_small_67.parquet,0,1385,007851.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_db8e638d5fb0fc78_007851.png.png,complete
cf_train_v3_pixdiff_aigi_dbb2dae2950edcbb,pixdiff_aigi,data/HFCF_small_82.parquet,0,2905,025580.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dbb2dae2950edcbb_025580.png.png,complete
cf_train_v3_pixdiff_aigi_dbdb80e01df88f25,pixdiff_aigi,data/HFCF_small_67.parquet,0,1103,009639.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dbdb80e01df88f25_009639.png.png,complete
cf_train_v3_pixdiff_aigi_dc023cfd995bbc36,pixdiff_aigi,data/HFCF_small_83.parquet,0,1536,000738.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dc023cfd995bbc36_000738.png.png,complete
cf_train_v3_pixdiff_aigi_dc29432c081b2523,pixdiff_aigi,data/HFCF_small_83.parquet,0,2072,001823.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dc29432c081b2523_001823.png.png,complete
cf_train_v3_pixdiff_aigi_dc2c3fa38959495d,pixdiff_aigi,data/HFCF_small_82.parquet,0,2286,029123.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dc2c3fa38959495d_029123.png.png,complete
cf_train_v3_pixdiff_aigi_dc2f2ebd914a211d,pixdiff_aigi,data/HFCF_small_82.parquet,0,2241,016016.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dc2f2ebd914a211d_016016.png.png,complete
cf_train_v3_pixdiff_aigi_dc4df0791bc3e0f8,pixdiff_aigi,data/HFCF_small_67.parquet,0,1675,007147.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dc4df0791bc3e0f8_007147.png.png,complete
cf_train_v3_pixdiff_aigi_dd86eab910bd4e37,pixdiff_aigi,data/HFCF_small_82.parquet,0,1477,021955.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_dd86eab910bd4e37_021955.png.png,complete
cf_train_v3_pixdiff_aigi_ddb72fc9eb319400,pixdiff_aigi,data/HFCF_small_67.parquet,0,1997,005033.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ddb72fc9eb319400_005033.png.png,complete
cf_train_v3_pixdiff_aigi_de006eb71ee8258a,pixdiff_aigi,data/HFCF_small_82.parquet,0,1795,038047.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_de006eb71ee8258a_038047.png.png,complete
cf_train_v3_pixdiff_aigi_de1658219a8f3dfd,pixdiff_aigi,data/HFCF_small_67.parquet,0,1097,002636.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_de1658219a8f3dfd_002636.png.png,complete
cf_train_v3_pixdiff_aigi_de306b9b1d931aa4,pixdiff_aigi,data/HFCF_small_67.parquet,0,1662,006737.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_de306b9b1d931aa4_006737.png.png,complete
cf_train_v3_pixdiff_aigi_de4f6bfd1aaed47b,pixdiff_aigi,data/HFCF_small_67.parquet,0,1563,008635.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_de4f6bfd1aaed47b_008635.png.png,complete
cf_train_v3_pixdiff_aigi_de8aa184b6b02461,pixdiff_aigi,data/HFCF_small_82.parquet,0,1152,049241.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_de8aa184b6b02461_049241.png.png,complete
cf_train_v3_pixdiff_aigi_df1d17529d9f8d5a,pixdiff_aigi,data/HFCF_small_82.parquet,0,2697,037321.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_df1d17529d9f8d5a_037321.png.png,complete
cf_train_v3_pixdiff_aigi_e09c8270e118d97e,pixdiff_aigi,data/HFCF_small_82.parquet,0,815,049387.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e09c8270e118d97e_049387.png.png,complete
cf_train_v3_pixdiff_aigi_e10f91166271b578,pixdiff_aigi,data/HFCF_small_82.parquet,0,2218,041509.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e10f91166271b578_041509.png.png,complete
cf_train_v3_pixdiff_aigi_e13c31ab8524c3e9,pixdiff_aigi,data/HFCF_small_67.parquet,0,1646,003351.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e13c31ab8524c3e9_003351.png.png,complete
cf_train_v3_pixdiff_aigi_e174861a1f76e2b2,pixdiff_aigi,data/HFCF_small_82.parquet,0,1413,031898.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e174861a1f76e2b2_031898.png.png,complete
cf_train_v3_pixdiff_aigi_e1abf37b490a194f,pixdiff_aigi,data/HFCF_small_82.parquet,0,1862,034597.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e1abf37b490a194f_034597.png.png,complete
cf_train_v3_pixdiff_aigi_e1c495f024e37be8,pixdiff_aigi,data/HFCF_small_82.parquet,0,532,033695.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e1c495f024e37be8_033695.png.png,complete
cf_train_v3_pixdiff_aigi_e246078f17a87e86,pixdiff_aigi,data/HFCF_small_82.parquet,0,963,017679.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e246078f17a87e86_017679.png.png,complete
cf_train_v3_pixdiff_aigi_e2a03278216a7bb2,pixdiff_aigi,data/HFCF_small_67.parquet,0,1633,006581.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e2a03278216a7bb2_006581.png.png,complete
cf_train_v3_pixdiff_aigi_e321b0538feeea78,pixdiff_aigi,data/HFCF_small_67.parquet,0,1605,007601.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e321b0538feeea78_007601.png.png,complete
cf_train_v3_pixdiff_aigi_e352c4744061ebe7,pixdiff_aigi,data/HFCF_small_83.parquet,0,1344,000948.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e352c4744061ebe7_000948.png.png,complete
cf_train_v3_pixdiff_aigi_e3b1361f4cc90179,pixdiff_aigi,data/HFCF_small_83.parquet,0,1694,005441.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e3b1361f4cc90179_005441.png.png,complete
cf_train_v3_pixdiff_aigi_e3df7cef12a52d8b,pixdiff_aigi,data/HFCF_small_82.parquet,0,680,030276.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e3df7cef12a52d8b_030276.png.png,complete
cf_train_v3_pixdiff_aigi_e48a71cb1ed32afc,pixdiff_aigi,data/HFCF_small_82.parquet,0,2729,011845.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e48a71cb1ed32afc_011845.png.png,complete
cf_train_v3_pixdiff_aigi_e48adf3b1ce946f7,pixdiff_aigi,data/HFCF_small_83.parquet,0,1929,001412.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e48adf3b1ce946f7_001412.png.png,complete
cf_train_v3_pixdiff_aigi_e4cbcab3c8376e3b,pixdiff_aigi,data/HFCF_small_83.parquet,0,1451,008301.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e4cbcab3c8376e3b_008301.png.png,complete
cf_train_v3_pixdiff_aigi_e57fa8846455e27b,pixdiff_aigi,data/HFCF_small_82.parquet,0,1440,000399.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e57fa8846455e27b_000399.png.png,complete
cf_train_v3_pixdiff_aigi_e642b155633aa184,pixdiff_aigi,data/HFCF_small_83.parquet,0,1388,009643.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e642b155633aa184_009643.png.png,complete
cf_train_v3_pixdiff_aigi_e69519d8620bbf38,pixdiff_aigi,data/HFCF_small_83.parquet,0,1146,005786.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e69519d8620bbf38_005786.png.png,complete
cf_train_v3_pixdiff_aigi_e69aaeaa1f524711,pixdiff_aigi,data/HFCF_small_82.parquet,0,957,006124.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e69aaeaa1f524711_006124.png.png,complete
cf_train_v3_pixdiff_aigi_e6c396236148f607,pixdiff_aigi,data/HFCF_small_83.parquet,0,1412,000634.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e6c396236148f607_000634.png.png,complete
cf_train_v3_pixdiff_aigi_e6d009f43b7b025b,pixdiff_aigi,data/HFCF_small_67.parquet,0,1598,003245.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e6d009f43b7b025b_003245.png.png,complete
cf_train_v3_pixdiff_aigi_e71c5f791fb8d1ee,pixdiff_aigi,data/HFCF_small_67.parquet,0,1155,007976.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e71c5f791fb8d1ee_007976.png.png,complete
cf_train_v3_pixdiff_aigi_e72710ce05d3de60,pixdiff_aigi,data/HFCF_small_67.parquet,0,1800,001470.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e72710ce05d3de60_001470.png.png,complete
cf_train_v3_pixdiff_aigi_e7673c2e5d65e9c5,pixdiff_aigi,data/HFCF_small_82.parquet,0,2166,035914.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e7673c2e5d65e9c5_035914.png.png,complete
cf_train_v3_pixdiff_aigi_e80d3e159e3e9cba,pixdiff_aigi,data/HFCF_small_67.parquet,0,1691,001598.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e80d3e159e3e9cba_001598.png.png,complete
cf_train_v3_pixdiff_aigi_e818214b62e0320a,pixdiff_aigi,data/HFCF_small_82.parquet,0,54,040748.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e818214b62e0320a_040748.png.png,complete
cf_train_v3_pixdiff_aigi_e8717156119237f0,pixdiff_aigi,data/HFCF_small_82.parquet,0,2006,026550.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e8717156119237f0_026550.png.png,complete
cf_train_v3_pixdiff_aigi_e8a75682a73f9d24,pixdiff_aigi,data/HFCF_small_82.parquet,0,213,047358.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e8a75682a73f9d24_047358.png.png,complete
cf_train_v3_pixdiff_aigi_e8c741af0298dd0b,pixdiff_aigi,data/HFCF_small_83.parquet,0,1378,007851.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e8c741af0298dd0b_007851.png.png,complete
cf_train_v3_pixdiff_aigi_e911098ed8100c56,pixdiff_aigi,data/HFCF_small_67.parquet,0,1627,003708.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e911098ed8100c56_003708.png.png,complete
cf_train_v3_pixdiff_aigi_e9346f18311a6274,pixdiff_aigi,data/HFCF_small_67.parquet,0,1185,003664.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e9346f18311a6274_003664.png.png,complete
cf_train_v3_pixdiff_aigi_e9623537a95ba816,pixdiff_aigi,data/HFCF_small_83.parquet,0,1276,006993.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e9623537a95ba816_006993.png.png,complete
cf_train_v3_pixdiff_aigi_e99281917340bcb3,pixdiff_aigi,data/HFCF_small_67.parquet,0,1596,002810.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e99281917340bcb3_002810.png.png,complete
cf_train_v3_pixdiff_aigi_e9a07e22c1b9189c,pixdiff_aigi,data/HFCF_small_67.parquet,0,1774,006874.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e9a07e22c1b9189c_006874.png.png,complete
cf_train_v3_pixdiff_aigi_e9b04f1cf16ada25,pixdiff_aigi,data/HFCF_small_67.parquet,0,1615,007689.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e9b04f1cf16ada25_007689.png.png,complete
cf_train_v3_pixdiff_aigi_e9caac249e5f23b5,pixdiff_aigi,data/HFCF_small_83.parquet,0,1901,009484.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_e9caac249e5f23b5_009484.png.png,complete
cf_train_v3_pixdiff_aigi_ea07920b3c1ad5ce,pixdiff_aigi,data/HFCF_small_67.parquet,0,1582,006927.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ea07920b3c1ad5ce_006927.png.png,complete
cf_train_v3_pixdiff_aigi_ea54054966c6e2ec,pixdiff_aigi,data/HFCF_small_67.parquet,0,1685,003538.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ea54054966c6e2ec_003538.png.png,complete
cf_train_v3_pixdiff_aigi_ea7fe463e644e722,pixdiff_aigi,data/HFCF_small_83.parquet,0,1623,005919.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ea7fe463e644e722_005919.png.png,complete
cf_train_v3_pixdiff_aigi_ea986b696e4931f1,pixdiff_aigi,data/HFCF_small_67.parquet,0,1372,006846.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ea986b696e4931f1_006846.png.png,complete
cf_train_v3_pixdiff_aigi_ea9bd65135baf7bf,pixdiff_aigi,data/HFCF_small_83.parquet,0,1939,009370.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ea9bd65135baf7bf_009370.png.png,complete
cf_train_v3_pixdiff_aigi_eb12ef4689dc35b6,pixdiff_aigi,data/HFCF_small_67.parquet,0,1386,006840.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_eb12ef4689dc35b6_006840.png.png,complete
cf_train_v3_pixdiff_aigi_eb3eeaa38b0aeba7,pixdiff_aigi,data/HFCF_small_82.parquet,0,2192,022811.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_eb3eeaa38b0aeba7_022811.png.png,complete
cf_train_v3_pixdiff_aigi_eb5b3198e0373dea,pixdiff_aigi,data/HFCF_small_67.parquet,0,1157,008368.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_eb5b3198e0373dea_008368.png.png,complete
cf_train_v3_pixdiff_aigi_ec18b69acc160817,pixdiff_aigi,data/HFCF_small_82.parquet,0,2896,027804.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ec18b69acc160817_027804.png.png,complete
cf_train_v3_pixdiff_aigi_ec51e76e7461b775,pixdiff_aigi,data/HFCF_small_82.parquet,0,1242,017208.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ec51e76e7461b775_017208.png.png,complete
cf_train_v3_pixdiff_aigi_ecc063e8ef71c258,pixdiff_aigi,data/HFCF_small_67.parquet,0,1421,003366.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ecc063e8ef71c258_003366.png.png,complete
cf_train_v3_pixdiff_aigi_ecf0df6315fa26df,pixdiff_aigi,data/HFCF_small_82.parquet,0,1732,033059.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ecf0df6315fa26df_033059.png.png,complete
cf_train_v3_pixdiff_aigi_ed443ab23a72c95b,pixdiff_aigi,data/HFCF_small_83.parquet,0,1985,004975.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ed443ab23a72c95b_004975.png.png,complete
cf_train_v3_pixdiff_aigi_edfdf564b8be8c40,pixdiff_aigi,data/HFCF_small_83.parquet,0,1790,001599.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_edfdf564b8be8c40_001599.png.png,complete
cf_train_v3_pixdiff_aigi_ee6fedbb31656850,pixdiff_aigi,data/HFCF_small_83.parquet,0,1485,000148.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ee6fedbb31656850_000148.png.png,complete
cf_train_v3_pixdiff_aigi_eedfc2b4ea429312,pixdiff_aigi,data/HFCF_small_82.parquet,0,1001,034495.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_eedfc2b4ea429312_034495.png.png,complete
cf_train_v3_pixdiff_aigi_ef39882c382c46e4,pixdiff_aigi,data/HFCF_small_83.parquet,0,2040,003671.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_ef39882c382c46e4_003671.png.png,complete
cf_train_v3_pixdiff_aigi_efbe77f90e30c59d,pixdiff_aigi,data/HFCF_small_82.parquet,0,312,046743.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_efbe77f90e30c59d_046743.png.png,complete
cf_train_v3_pixdiff_aigi_efd2ed73ddd34dbc,pixdiff_aigi,data/HFCF_small_67.parquet,0,1549,002848.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_efd2ed73ddd34dbc_002848.png.png,complete
cf_train_v3_pixdiff_aigi_efe89515cfac93ae,pixdiff_aigi,data/HFCF_small_83.parquet,0,2026,006067.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_efe89515cfac93ae_006067.png.png,complete
cf_train_v3_pixdiff_aigi_eff3e24ff6a2b039,pixdiff_aigi,data/HFCF_small_67.parquet,0,1554,008588.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_eff3e24ff6a2b039_008588.png.png,complete
cf_train_v3_pixdiff_aigi_f0476c4e925473a8,pixdiff_aigi,data/HFCF_small_83.parquet,0,1818,001473.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f0476c4e925473a8_001473.png.png,complete
cf_train_v3_pixdiff_aigi_f0bef10fdb029275,pixdiff_aigi,data/HFCF_small_83.parquet,0,1347,006014.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f0bef10fdb029275_006014.png.png,complete
cf_train_v3_pixdiff_aigi_f0e1478a0a85dedd,pixdiff_aigi,data/HFCF_small_83.parquet,0,1876,006294.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f0e1478a0a85dedd_006294.png.png,complete
cf_train_v3_pixdiff_aigi_f126a7cc22bf1612,pixdiff_aigi,data/HFCF_small_82.parquet,0,2914,006751.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f126a7cc22bf1612_006751.png.png,complete
cf_train_v3_pixdiff_aigi_f127e7586246aa73,pixdiff_aigi,data/HFCF_small_83.parquet,0,1246,006871.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f127e7586246aa73_006871.png.png,complete
cf_train_v3_pixdiff_aigi_f16478f6e22da56a,pixdiff_aigi,data/HFCF_small_67.parquet,0,1660,000512.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f16478f6e22da56a_000512.png.png,complete
cf_train_v3_pixdiff_aigi_f1bbcb77068b9d1d,pixdiff_aigi,data/HFCF_small_67.parquet,0,1365,008911.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f1bbcb77068b9d1d_008911.png.png,complete
cf_train_v3_pixdiff_aigi_f1c8fce5e4ac70fa,pixdiff_aigi,data/HFCF_small_83.parquet,0,2057,000731.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f1c8fce5e4ac70fa_000731.png.png,complete
cf_train_v3_pixdiff_aigi_f1e69658714dbdc8,pixdiff_aigi,data/HFCF_small_67.parquet,0,1142,001755.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f1e69658714dbdc8_001755.png.png,complete
cf_train_v3_pixdiff_aigi_f20a14523623120a,pixdiff_aigi,data/HFCF_small_82.parquet,0,354,016109.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f20a14523623120a_016109.png.png,complete
cf_train_v3_pixdiff_aigi_f211d14527fd5982,pixdiff_aigi,data/HFCF_small_67.parquet,0,2034,007777.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f211d14527fd5982_007777.png.png,complete
cf_train_v3_pixdiff_aigi_f27dc7b5d6959d52,pixdiff_aigi,data/HFCF_small_83.parquet,0,2091,001805.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f27dc7b5d6959d52_001805.png.png,complete
cf_train_v3_pixdiff_aigi_f2cd6523435a3112,pixdiff_aigi,data/HFCF_small_82.parquet,0,1815,004839.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f2cd6523435a3112_004839.png.png,complete
cf_train_v3_pixdiff_aigi_f3679aae8ccceb9a,pixdiff_aigi,data/HFCF_small_67.parquet,0,1510,004528.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f3679aae8ccceb9a_004528.png.png,complete
cf_train_v3_pixdiff_aigi_f378625b328a4134,pixdiff_aigi,data/HFCF_small_67.parquet,0,1692,009496.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f378625b328a4134_009496.png.png,complete
cf_train_v3_pixdiff_aigi_f3d4bd6a187a4020,pixdiff_aigi,data/HFCF_small_83.parquet,0,1105,000752.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f3d4bd6a187a4020_000752.png.png,complete
cf_train_v3_pixdiff_aigi_f3dbb75b8c24e092,pixdiff_aigi,data/HFCF_small_82.parquet,0,1076,034770.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f3dbb75b8c24e092_034770.png.png,complete
cf_train_v3_pixdiff_aigi_f403e39d232f61dd,pixdiff_aigi,data/HFCF_small_82.parquet,0,1635,045957.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f403e39d232f61dd_045957.png.png,complete
cf_train_v3_pixdiff_aigi_f52be1deb95b4fe2,pixdiff_aigi,data/HFCF_small_83.parquet,0,1275,000122.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f52be1deb95b4fe2_000122.png.png,complete
cf_train_v3_pixdiff_aigi_f55336c57b0ed630,pixdiff_aigi,data/HFCF_small_83.parquet,0,1460,002793.png,PNG,DeepFloyd,deepfloyd,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f55336c57b0ed630_002793.png.png,complete
cf_train_v3_pixdiff_aigi_f5bee8683072bcda,pixdiff_aigi,data/HFCF_small_67.parquet,0,1485,009603.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f5bee8683072bcda_009603.png.png,complete
cf_train_v3_pixdiff_aigi_f5c8e222d1c314d8,pixdiff_aigi,data/HFCF_small_82.parquet,0,1632,041621.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f5c8e222d1c314d8_041621.png.png,complete
cf_train_v3_pixdiff_aigi_f61ff909db86aaaa,pixdiff_aigi,data/HFCF_small_82.parquet,0,932,007102.png,PNG,glide,glide,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f61ff909db86aaaa_007102.png.png,complete
cf_train_v3_pixdiff_aigi_f6227e0bcd0b9428,pixdiff_aigi,data/HFCF_small_67.parquet,0,1974,002274.png,PNG,guidedDiffusion,guideddiffusion,train,1,PixDiff,train_v3_additions/aigi/cf_train_v3_pixdiff_aigi_f6227e0bcd0b9428_002274.png.png,complete
