sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,label,architecture,relative_path,status
cf_external_unseen_v3_real_laion_a3e4657be819a9bd,real_laion,data/CompEval-00134-of-00413.parquet,3,16,00048521.jpeg,JPEG,FLUX-dev,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_a3e4657be819a9bd_00048521.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_a408813f41cfc357,real_laion,data/CompEval-00173-of-00413.parquet,1,21,00011559.jpeg,JPEG,Imagen3,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_a408813f41cfc357_00011559.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_a80069d5d45f336e,real_laion,data/CompEval-00365-of-00413.parquet,4,22,00033388.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_a80069d5d45f336e_00033388.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_a826dab720ea78e4,real_laion,data/CompEval-00190-of-00413.parquet,2,19,00050704.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_a826dab720ea78e4_00050704.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_ac4e0d33d0e55940,real_laion,data/CompEval-00213-of-00413.parquet,3,23,00050358.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_ac4e0d33d0e55940_00050358.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_afa064ad6f99fa36,real_laion,data/CompEval-00150-of-00413.parquet,2,7,00052705.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_afa064ad6f99fa36_00052705.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b19ba3f20c693676,real_laion,data/CompEval-00365-of-00413.parquet,4,20,00033491.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b19ba3f20c693676_00033491.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b1ccf556b3af2e0d,real_laion,data/CompEval-00280-of-00413.parquet,3,10,00031125.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b1ccf556b3af2e0d_00031125.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b23ad383018ce9c1,real_laion,data/CompEval-00190-of-00413.parquet,2,10,00031679.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b23ad383018ce9c1_00031679.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b4886bf4f5809346,real_laion,data/CompEval-00150-of-00413.parquet,2,20,00036645.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b4886bf4f5809346_00036645.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b48d828644aea5e8,real_laion,data/CompEval-00365-of-00413.parquet,4,12,00033157.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b48d828644aea5e8_00033157.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b4959cec8b404287,real_laion,data/CompEval-00292-of-00413.parquet,1,3,00050413.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b4959cec8b404287_00050413.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b49c3415d90d106b,real_laion,data/CompEval-00150-of-00413.parquet,2,15,00037435.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b49c3415d90d106b_00037435.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b5e8e723c9378e9b,real_laion,data/CompEval-00038-of-00413.parquet,2,1,00024870.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b5e8e723c9378e9b_00024870.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b5fbe5d913eac588,real_laion,data/CompEval-00134-of-00413.parquet,3,24,00000057.jpeg,JPEG,FLUX-dev,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b5fbe5d913eac588_00000057.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b89f64525b0125b9,real_laion,data/CompEval-00236-of-00413.parquet,1,5,00006051.webp,WEBP,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b89f64525b0125b9_00006051.webp.webp,complete
cf_external_unseen_v3_real_laion_b90f70d5863bcdc3,real_laion,data/CompEval-00190-of-00413.parquet,2,5,00018848.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b90f70d5863bcdc3_00018848.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_b9346c4bf964ec7e,real_laion,data/CompEval-00236-of-00413.parquet,1,6,00019126.webp,WEBP,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_b9346c4bf964ec7e_00019126.webp.webp,complete
cf_external_unseen_v3_real_laion_bb331de55f3888ec,real_laion,data/CompEval-00365-of-00413.parquet,4,16,00033396.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_bb331de55f3888ec_00033396.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_bc425fa772f9f25f,real_laion,data/CompEval-00013-of-00413.parquet,1,8,00027277.png,PNG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_bc425fa772f9f25f_00027277.png.png,complete
cf_external_unseen_v3_real_laion_bc42c699ffb9c199,real_laion,data/CompEval-00236-of-00413.parquet,1,10,00009361.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_bc42c699ffb9c199_00009361.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_bf26bff88a0ae3d6,real_laion,data/CompEval-00013-of-00413.parquet,1,24,00040108.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_bf26bff88a0ae3d6_00040108.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_bfc6595b99f75974,real_laion,data/CompEval-00038-of-00413.parquet,2,7,00024715.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_bfc6595b99f75974_00024715.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c10cc79be230c27b,real_laion,data/CompEval-00213-of-00413.parquet,3,7,00018520.png,PNG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c10cc79be230c27b_00018520.png.png,complete
cf_external_unseen_v3_real_laion_c241ad76c0bf6516,real_laion,data/CompEval-00013-of-00413.parquet,1,3,00020203.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c241ad76c0bf6516_00020203.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c3a514053a8992a8,real_laion,data/CompEval-00236-of-00413.parquet,1,4,00033089.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c3a514053a8992a8_00033089.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c3b6ec016916f2d9,real_laion,data/CompEval-00178-of-00413.parquet,3,23,00048356.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c3b6ec016916f2d9_00048356.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c447ed025b2d7dac,real_laion,data/CompEval-00150-of-00413.parquet,2,14,00020490.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c447ed025b2d7dac_00020490.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c44d49079dbf3900,real_laion,data/CompEval-00190-of-00413.parquet,2,0,00036530.png,PNG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c44d49079dbf3900_00036530.png.png,complete
cf_external_unseen_v3_real_laion_c5242a2f43b9ba2d,real_laion,data/CompEval-00150-of-00413.parquet,2,2,00000312.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c5242a2f43b9ba2d_00000312.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c5be85c640ef9aea,real_laion,data/CompEval-00190-of-00413.parquet,2,8,00009069.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c5be85c640ef9aea_00009069.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c6184c176c8d549d,real_laion,data/CompEval-00178-of-00413.parquet,3,19,00048420.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c6184c176c8d549d_00048420.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c697713841daf401,real_laion,data/CompEval-00280-of-00413.parquet,3,20,00031853.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c697713841daf401_00031853.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c6cc8fe1ab04566a,real_laion,data/CompEval-00236-of-00413.parquet,1,21,00010831.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c6cc8fe1ab04566a_00010831.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c8c41f825e738c80,real_laion,data/CompEval-00013-of-00413.parquet,1,5,00059732.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c8c41f825e738c80_00059732.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_c9f682b129728eeb,real_laion,data/CompEval-00365-of-00413.parquet,4,1,00033800.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_c9f682b129728eeb_00033800.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_ca36dcf0eb7ba1f1,real_laion,data/CompEval-00213-of-00413.parquet,3,11,00055948.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_ca36dcf0eb7ba1f1_00055948.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_cd21f061abcdca7f,real_laion,data/CompEval-00190-of-00413.parquet,2,13,00021913.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_cd21f061abcdca7f_00021913.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_cea01f722d178e02,real_laion,data/CompEval-00036-of-00413.parquet,0,13,00024497.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_cea01f722d178e02_00024497.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_cf8275035494123c,real_laion,data/CompEval-00013-of-00413.parquet,1,18,00020360.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_cf8275035494123c_00020360.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_d0461d4729faa1ec,real_laion,data/CompEval-00013-of-00413.parquet,1,6,00035021.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d0461d4729faa1ec_00035021.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_d30fead59c9793d3,real_laion,data/CompEval-00365-of-00413.parquet,4,2,00033859.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d30fead59c9793d3_00033859.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_d4696f3f5c16677c,real_laion,data/CompEval-00038-of-00413.parquet,2,12,00024422.png,PNG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d4696f3f5c16677c_00024422.png.png,complete
cf_external_unseen_v3_real_laion_d5216b4f102b22f1,real_laion,data/CompEval-00213-of-00413.parquet,3,13,00014548.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d5216b4f102b22f1_00014548.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_d533261a6581b245,real_laion,data/CompEval-00236-of-00413.parquet,1,13,00012717.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d533261a6581b245_00012717.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_d71b4c8ef766de66,real_laion,data/CompEval-00236-of-00413.parquet,1,3,00029333.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d71b4c8ef766de66_00029333.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_d884cbd1c5edf1d2,real_laion,data/CompEval-00190-of-00413.parquet,2,6,00018272.webp,WEBP,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d884cbd1c5edf1d2_00018272.webp.webp,complete
cf_external_unseen_v3_real_laion_d89396c9a4fc9cc2,real_laion,data/CompEval-00213-of-00413.parquet,3,10,00015035.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d89396c9a4fc9cc2_00015035.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_d9db0a7301d7d2aa,real_laion,data/CompEval-00236-of-00413.parquet,1,22,00015011.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_d9db0a7301d7d2aa_00015011.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_db634c5d30f22504,real_laion,data/CompEval-00213-of-00413.parquet,3,8,00019025.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_db634c5d30f22504_00019025.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_dcd5bc44bc5f4808,real_laion,data/CompEval-00150-of-00413.parquet,2,4,00035374.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_dcd5bc44bc5f4808_00035374.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_dd54f65dd7f094e7,real_laion,data/CompEval-00134-of-00413.parquet,3,6,00000747.jpeg,JPEG,FLUX-dev,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_dd54f65dd7f094e7_00000747.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_ddcc22ac7ad40238,real_laion,data/CompEval-00213-of-00413.parquet,3,21,00043580.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_ddcc22ac7ad40238_00043580.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_dfee101061f36f2c,real_laion,data/CompEval-00038-of-00413.parquet,2,23,00024333.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_dfee101061f36f2c_00024333.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_e04bf112c99bc2d4,real_laion,data/CompEval-00178-of-00413.parquet,3,18,00048201.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_e04bf112c99bc2d4_00048201.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_e21a66d669121986,real_laion,data/CompEval-00236-of-00413.parquet,1,18,00009162.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_e21a66d669121986_00009162.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_e44e8238693d2ce9,real_laion,data/CompEval-00134-of-00413.parquet,3,8,00048886.jpeg,JPEG,FLUX-dev,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_e44e8238693d2ce9_00048886.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_e477fd8bb6ad52b1,real_laion,data/CompEval-00150-of-00413.parquet,2,9,00008395.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_e477fd8bb6ad52b1_00008395.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_e750fc7121fd8654,real_laion,data/CompEval-00013-of-00413.parquet,1,15,00057887.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_e750fc7121fd8654_00057887.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_e8f70b2c7624e0ad,real_laion,data/CompEval-00365-of-00413.parquet,4,8,00033232.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_e8f70b2c7624e0ad_00033232.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_e9f8f0b8a1109552,real_laion,data/CompEval-00213-of-00413.parquet,3,12,00044663.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_e9f8f0b8a1109552_00044663.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_ea34b14bc39d991f,real_laion,data/CompEval-00013-of-00413.parquet,1,7,00052994.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_ea34b14bc39d991f_00052994.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_eb378a800ac58597,real_laion,data/CompEval-00190-of-00413.parquet,2,23,00050651.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_eb378a800ac58597_00050651.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_eb6f77b408bd01bc,real_laion,data/CompEval-00365-of-00413.parquet,4,4,00033487.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_eb6f77b408bd01bc_00033487.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_ec58d7e3cc5b44b7,real_laion,data/CompEval-00178-of-00413.parquet,3,2,00048864.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_ec58d7e3cc5b44b7_00048864.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_edd31d5a6ee291ef,real_laion,data/CompEval-00013-of-00413.parquet,1,13,00022993.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_edd31d5a6ee291ef_00022993.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_ef450fde0cbeded0,real_laion,data/CompEval-00236-of-00413.parquet,1,0,00025743.jpeg,JPEG,IdeogramV2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_ef450fde0cbeded0_00025743.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_efbd4713843159e1,real_laion,data/CompEval-00365-of-00413.parquet,4,13,00033243.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_efbd4713843159e1_00033243.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_efeab5a690bd9cd1,real_laion,data/CompEval-00178-of-00413.parquet,3,14,00048417.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_efeab5a690bd9cd1_00048417.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_f39e4a64bd4fb0cc,real_laion,data/CompEval-00280-of-00413.parquet,3,1,00031812.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_f39e4a64bd4fb0cc_00031812.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_f39f3e28a310573b,real_laion,data/CompEval-00038-of-00413.parquet,2,4,00024810.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_f39f3e28a310573b_00024810.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_f4ef7103b0db9e0c,real_laion,data/CompEval-00134-of-00413.parquet,3,15,00048158.jpeg,JPEG,FLUX-dev,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_f4ef7103b0db9e0c_00048158.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_f912fd3d7a612282,real_laion,data/CompEval-00190-of-00413.parquet,2,22,00050113.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_f912fd3d7a612282_00050113.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_fb94c066c949b016,real_laion,data/CompEval-00365-of-00413.parquet,4,9,00033380.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_fb94c066c949b016_00033380.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_fcd2e616b3fe2bf1,real_laion,data/CompEval-00190-of-00413.parquet,2,15,00021483.jpeg,JPEG,FLUX-schnell,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_fcd2e616b3fe2bf1_00021483.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_fd870e29b4e8492e,real_laion,data/CompEval-00365-of-00413.parquet,4,7,00033069.jpeg,JPEG,MidjourneyV5_2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_fd870e29b4e8492e_00033069.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_fd96699aa961037d,real_laion,data/CompEval-00134-of-00413.parquet,3,7,00048722.jpeg,JPEG,FLUX-dev,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_fd96699aa961037d_00048722.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_fe6f6bcb4d1b1d67,real_laion,data/CompEval-00213-of-00413.parquet,3,3,00045674.jpeg,JPEG,Firefly_Image2,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_fe6f6bcb4d1b1d67_00045674.jpeg.jpg,complete
cf_external_unseen_v3_real_laion_ff8c4f91cb1f42ec,real_laion,data/CompEval-00280-of-00413.parquet,3,3,00031442.jpeg,JPEG,MidjourneyV6_1,,LAION,test,0,Commercial,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_laion_ff8c4f91cb1f42ec_00031442.jpeg.jpg,complete
cf_external_unseen_v3_real_raise_02da26b184351440,real_raise,data/CompEval-00379-of-00413.parquet,2,15,000008062.tiff,TIFF,LCM_lora_sdxl,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_02da26b184351440_000008062.tiff.tiff,complete
cf_external_unseen_v3_real_raise_06070dfd85728574,real_raise,data/CompEval-00376-of-00413.parquet,2,11,000007952.tiff,TIFF,LCM_lora_sdxl,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_06070dfd85728574_000007952.tiff.tiff,complete
cf_external_unseen_v3_real_raise_06765c7e74463de2,real_raise,data/CompEval-00379-of-00413.parquet,2,21,000003983.tiff,TIFF,LCM_lora_sdxl,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_06765c7e74463de2_000003983.tiff.tiff,complete
cf_external_unseen_v3_real_raise_0a2d81a70fff9c1c,real_raise,data/CompEval-00219-of-00413.parquet,0,2,000007840.tiff,TIFF,kvikontent_midjourney_v6,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_0a2d81a70fff9c1c_000007840.tiff.tiff,complete
cf_external_unseen_v3_real_raise_0b9d4531b4f4659c,real_raise,data/CompEval-00254-of-00413.parquet,3,7,000006214.tiff,TIFF,stable_cascade,,RAISE,test,0,Other,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_0b9d4531b4f4659c_000006214.tiff.tiff,complete
cf_external_unseen_v3_real_raise_0e641f93f368bfce,real_raise,data/CompEval-00044-of-00413.parquet,3,4,000005582.tiff,TIFF,GALIP,,RAISE,test,0,GAN,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_0e641f93f368bfce_000005582.tiff.tiff,complete
cf_external_unseen_v3_real_raise_0f39ca16e94649bb,real_raise,data/CompEval-00377-of-00413.parquet,1,6,000005289.tiff,TIFF,LCM_lora_sdxl,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_0f39ca16e94649bb_000005289.tiff.tiff,complete
cf_external_unseen_v3_real_raise_0f825b5f0b2ec5d2,real_raise,data/CompEval-00117-of-00413.parquet,4,2,000003135.tiff,TIFF,LCM_lora_sdv15,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_0f825b5f0b2ec5d2_000003135.tiff.tiff,complete
cf_external_unseen_v3_real_raise_10716d27be189cbe,real_raise,data/CompEval-00377-of-00413.parquet,1,2,000004954.tiff,TIFF,LCM_lora_sdxl,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_10716d27be189cbe_000004954.tiff.tiff,complete
cf_external_unseen_v3_real_raise_109622bd4913ee31,real_raise,data/CompEval-00044-of-00413.parquet,3,10,000006115.tiff,TIFF,GALIP,,RAISE,test,0,GAN,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_109622bd4913ee31_000006115.tiff.tiff,complete
cf_external_unseen_v3_real_raise_10f97305156e9333,real_raise,data/CompEval-00063-of-00413.parquet,2,19,000000706.tiff,TIFF,LCM_lora_sdxl,,RAISE,test,0,LatDiff,test_external_unseen_v3_additions/real/cf_external_unseen_v3_real_raise_10f97305156e9333_000000706.tiff.tiff,complete
